2.800000000000000000e+01 2.700000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.209779296000000249e+04 1.492756182011553154e-25
2.700000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.209834167300000263e+04 1.783677881897769033e-25
3.000000000000000000e+01 3.000000000000000000e+01 3.000000000000000000e+01 2.900000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.209996294200000193e+04 9.042152896680850738e-34
3.100000000000000000e+01 3.100000000000000000e+01 3.000000000000000000e+01 2.900000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.210009701700000187e+04 1.460581773573934580e-33
3.100000000000000000e+01 3.000000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210263295000000107e+04 2.185313838182707377e-24
3.000000000000000000e+01 2.900000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210316868800000157e+04 2.655697651292998197e-24
2.900000000000000000e+01 2.800000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210370875100000194e+04 3.208278148589972045e-24
2.800000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210425313900000037e+04 3.853163234445046945e-24
2.700000000000000000e+01 2.600000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210480185200000051e+04 4.600884808056920335e-24
2.900000000000000000e+01 2.900000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.210502308100000118e+04 4.335320767968882423e-31
3.000000000000000000e+01 3.000000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.210515283100000124e+04 7.044091411133045865e-31
3.100000000000000000e+01 3.100000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.210528690600000118e+04 8.536128243121831176e-31
2.600000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210535489000000052e+04 5.462280992330345546e-24
3.100000000000000000e+01 3.000000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.210951655899999969e+04 4.307956750875443393e-22
3.000000000000000000e+01 2.900000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211005229700000200e+04 5.231835100515388510e-22
2.800000000000000000e+01 2.800000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211051097500000105e+04 1.944694032343520954e-29
2.900000000000000000e+01 2.800000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211059236000000055e+04 6.316185529940083357e-22
2.900000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211063640000000123e+04 3.178262697133699512e-29
3.000000000000000000e+01 3.000000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211076615000000311e+04 3.874216806974127350e-29
3.100000000000000000e+01 3.100000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211090022500000123e+04 4.174381390585458526e-29
2.800000000000000000e+01 2.700000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211113674800000081e+04 7.580479480281527122e-22
2.700000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211168546100000094e+04 9.044932942603756298e-22
2.600000000000000000e+01 2.500000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211223849899999914e+04 1.073026340545696860e-21
2.500000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211279586200000085e+04 1.265742709715346994e-21
2.700000000000000000e+01 2.700000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211642662400000154e+04 6.610666004338093224e-27
2.800000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211654772400000184e+04 1.086680745525651669e-26
2.900000000000000000e+01 2.900000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211667314900000201e+04 1.332417271009871110e-26
3.100000000000000000e+01 3.200000000000000000e+01 3.100000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.211676457400000072e+04 2.268554107086195444e-37
3.000000000000000000e+01 3.000000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211680289900000207e+04 1.444160798417491325e-26
3.100000000000000000e+01 3.000000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211682359800000086e+04 7.991274872730985107e-21
3.100000000000000000e+01 3.100000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.211693697400000019e+04 1.459231355261070324e-26
3.000000000000000000e+01 2.900000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211735933600000135e+04 9.698537047284233829e-21
2.900000000000000000e+01 2.800000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211789939900000172e+04 1.170047421698791415e-20
2.800000000000000000e+01 2.700000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211844378700000016e+04 1.403233630820095427e-20
2.700000000000000000e+01 2.600000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211899250000000029e+04 1.673058065299541760e-20
2.600000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.211954553800000031e+04 1.983240071505320792e-20
2.500000000000000000e+01 2.400000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212010290100000202e+04 2.337521797918576367e-20
2.400000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212066458899999998e+04 2.739617149635523749e-20
3.000000000000000000e+01 3.100000000000000000e+01 3.000000000000000000e+01 2.900000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.212072714500000075e+04 1.482320146996860615e-35
3.100000000000000000e+01 3.200000000000000000e+01 3.000000000000000000e+01 2.900000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.212153103300000294e+04 3.534585088274158424e-35
2.600000000000000000e+01 2.600000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212277002800000082e+04 2.102402996321774197e-25
2.700000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212288680300000124e+04 3.475943192900145292e-25
2.800000000000000000e+01 2.800000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212300790300000153e+04 4.286863455368270153e-25
2.900000000000000000e+01 2.900000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212313332799999989e+04 4.673787920168108261e-25
3.000000000000000000e+01 3.000000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212326307799999995e+04 4.750661487650231658e-25
3.100000000000000000e+01 3.100000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212339715300000171e+04 4.609646377416648805e-25
3.100000000000000000e+01 3.000000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212455406700000094e+04 1.129854674516215325e-18
3.000000000000000000e+01 2.900000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212508980499999961e+04 1.370279467902040104e-18
2.900000000000000000e+01 3.000000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.212511747100000139e+04 7.348001301642173204e-33
2.900000000000000000e+01 2.800000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212562986799999999e+04 1.651927974938203597e-18
3.000000000000000000e+01 3.100000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.212591703400000188e+04 1.761512161717071608e-32
2.800000000000000000e+01 2.700000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212617425600000206e+04 1.979657150387230934e-18
3.100000000000000000e+01 3.200000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.212672092200000043e+04 2.800211381341552806e-32
2.700000000000000000e+01 2.600000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212672296900000219e+04 2.358469451146868031e-18
2.600000000000000000e+01 2.500000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212727600700000039e+04 2.793443291105785106e-18
2.500000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212783337000000029e+04 3.289658263037442046e-18
2.400000000000000000e+01 2.300000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212839505800000188e+04 3.852120002408303711e-18
2.300000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.212896107100000154e+04 4.485691322750922025e-18
2.500000000000000000e+01 2.500000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212954118700000072e+04 5.066944913303194022e-23
2.600000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212965363699999943e+04 8.425243859099546951e-23
2.700000000000000000e+01 2.700000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212977041200000167e+04 1.045107797989929782e-22
2.800000000000000000e+01 2.800000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.212989151200000197e+04 1.146120239724262724e-22
2.800000000000000000e+01 2.900000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.212993555200000264e+04 3.411743916392142462e-31
2.900000000000000000e+01 2.900000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213001693700000033e+04 1.171870900209009049e-22
3.000000000000000000e+01 3.000000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213014668700000038e+04 1.143877925202289269e-22
3.100000000000000000e+01 3.100000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213028076200000032e+04 1.079436890418221697e-22
2.900000000000000000e+01 3.000000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213073079000000143e+04 8.222089047000648430e-31
3.000000000000000000e+01 3.100000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213153035300000192e+04 1.314036226220732709e-30
3.100000000000000000e+01 3.200000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213233424100000047e+04 1.740729393437573262e-30
3.100000000000000000e+01 3.000000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213270796600000176e+04 1.503124054396412734e-17
3.000000000000000000e+01 2.900000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213324370400000043e+04 1.821654920215006362e-17
2.900000000000000000e+01 2.800000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213378376700000081e+04 2.194423385889446490e-17
2.800000000000000000e+01 2.700000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213432815500000106e+04 2.627716699733821057e-17
2.700000000000000000e+01 2.600000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213487686800000120e+04 3.127981260724337499e-17
2.700000000000000000e+01 2.800000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213518138800000088e+04 1.201939273516016934e-28
2.600000000000000000e+01 2.500000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213542990600000121e+04 3.701726188841852571e-17
2.800000000000000000e+01 2.900000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213597230100000161e+04 2.911680466480215015e-28
2.500000000000000000e+01 2.400000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213598726900000111e+04 4.355419923306940531e-17
2.400000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213654895700000088e+04 5.095386335283921513e-17
2.400000000000000000e+01 2.400000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213674010100000123e+04 1.142478641124601337e-21
2.900000000000000000e+01 3.000000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213676753900000040e+04 4.677978312262259876e-28
2.500000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213684822600000189e+04 1.910474546375759415e-21
2.600000000000000000e+01 2.600000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213696067600000060e+04 2.383485800221813838e-21
2.700000000000000000e+01 2.700000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213707745100000102e+04 2.629091245470708394e-21
2.300000000000000000e+01 2.200000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213711497000000054e+04 5.927709117338510654e-17
2.800000000000000000e+01 2.800000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213719855100000132e+04 2.703999897117831212e-21
2.900000000000000000e+01 2.900000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213732397599999967e+04 2.655107610778026754e-21
3.000000000000000000e+01 3.000000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213745372599999973e+04 2.520557102367844142e-21
3.000000000000000000e+01 3.100000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213756710200000089e+04 6.230201891361049876e-28
3.100000000000000000e+01 3.100000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.213758780100000149e+04 2.330788504546537260e-21
2.200000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.213768530800000008e+04 6.858155845246434632e-17
3.100000000000000000e+01 3.200000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.213837099000000126e+04 7.427942859292803693e-28
2.600000000000000000e+01 2.700000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214085497899999973e+04 3.966798106267498242e-27
3.100000000000000000e+01 3.000000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214128529500000150e+04 1.524074235299928623e-15
2.700000000000000000e+01 2.800000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214164156700000240e+04 9.658710072895773773e-27
3.000000000000000000e+01 2.900000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214182103300000017e+04 1.845651762851943590e-15
2.900000000000000000e+01 2.800000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214236109600000054e+04 2.221586956024541414e-15
2.800000000000000000e+01 2.900000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214243248000000131e+04 1.559872342434198133e-26
2.800000000000000000e+01 2.700000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214290548400000080e+04 2.658072143890470517e-15
2.900000000000000000e+01 3.000000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214322771800000191e+04 2.088441443526581360e-26
2.700000000000000000e+01 2.600000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214345419700000093e+04 3.161425198035914091e-15
2.600000000000000000e+01 2.500000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214400723500000095e+04 3.737987767193237860e-15
3.000000000000000000e+01 3.100000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214402728100000058e+04 2.503275959534665513e-26
2.300000000000000000e+01 2.300000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214436677000000054e+04 1.952106408974938189e-19
2.400000000000000000e+01 2.400000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214447057000000132e+04 3.282676175965336935e-19
2.500000000000000000e+01 2.400000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214456459800000084e+04 4.394016457884010195e-15
2.500000000000000000e+01 2.500000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214457869500000015e+04 4.118802898893032709e-19
2.600000000000000000e+01 2.600000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214469114500000069e+04 4.569521432981685595e-19
2.700000000000000000e+01 2.700000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214480792000000110e+04 4.727252908639859693e-19
3.100000000000000000e+01 3.200000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214483116900000095e+04 2.785556290446707187e-26
2.800000000000000000e+01 2.800000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214492902000000140e+04 4.669260313327123828e-19
2.900000000000000000e+01 2.900000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214505444500000158e+04 4.459125840846262396e-19
2.400000000000000000e+01 2.300000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214512628600000062e+04 5.135573543321360100e-15
3.000000000000000000e+01 3.000000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214518419500000164e+04 4.148240572805183365e-19
3.100000000000000000e+01 3.100000000000000000e+01 2.300000000000000000e+01 2.200000000000000000e+01 0.000000000000000000e+00 -1.000000000000000000e+00 1.214531826999999976e+04 3.777285380015884565e-19
2.300000000000000000e+01 2.200000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214569229900000028e+04 5.968426029244147953e-15
2.200000000000000000e+01 2.100000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214626263699999981e+04 6.897964480473976579e-15
2.100000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.000000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.214683730000000105e+04 7.929156019082257735e-15
2.500000000000000000e+01 2.600000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214695632500000102e+04 9.935186104516067106e-25
2.600000000000000000e+01 2.700000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214773858800000016e+04 2.431257939362799067e-24
2.700000000000000000e+01 2.800000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214852517600000101e+04 3.946560915486448553e-24
2.800000000000000000e+01 2.900000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.214931608899999992e+04 5.311381448573213106e-24
2.900000000000000000e+01 3.000000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.215011132700000053e+04 6.400048230896659706e-24
3.100000000000000000e+01 3.000000000000000000e+01 2.000000000000000000e+01 1.900000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.215028605400000015e+04 1.453982196764720273e-14
3.000000000000000000e+01 2.900000000000000000e+01 2.000000000000000000e+01 1.900000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.215082179200000064e+04 1.759389406030625481e-14
3.000000000000000000e+01 3.100000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.215091089000000102e+04 7.159891633158889288e-24
2.900000000000000000e+01 2.800000000000000000e+01 2.000000000000000000e+01 1.900000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.215136185500000101e+04 2.116025303306568238e-14
3.100000000000000000e+01 3.200000000000000000e+01 2.500000000000000000e+01 2.400000000000000000e+01 1.000000000000000000e+00 -1.000000000000000000e+00 1.215171477800000139e+04 7.587878368019245096e-24
2.800000000000000000e+01 2.700000000000000000e+01 2.000000000000000000e+01 1.900000000000000000e+01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.215190624300000127e+04 2.529617452248690075e-14
