1.152786502505685348e+04 -9.747214473128966916e-04
1.152873204665685262e+04 -1.093509290084000761e-03
1.152959868265685327e+04 -1.730386410530762153e-03
1.153046493305685362e+04 -1.569891081913971391e-03
1.153133079785685368e+04 -1.397861467809449407e-03
1.153219627705685343e+04 -1.271432789333060143e-03
1.153306137065685289e+04 -1.201026626280021336e-03
1.153392607865685386e+04 -1.276062441979125507e-03
1.153479040105685272e+04 -1.499881177134199236e-03
1.153565433785685309e+04 -1.929268970453126538e-03
1.153651788905685316e+04 -2.206610325881605029e-03
1.153738105465685294e+04 -2.389974399735842955e-03
1.153824383465685241e+04 -2.989103807656860561e-03
1.153910622905685341e+04 -3.024764571049353302e-03
1.153996823785685410e+04 -3.631476316460615760e-03
1.154082986105685268e+04 -4.087251511327332984e-03
1.154169109865685277e+04 -3.744220242717579469e-03
1.154255195065685257e+04 -3.774663815095465665e-03
1.154341241705685388e+04 -3.485600374536676135e-03
1.154427249785685308e+04 -3.783033504912624613e-03
1.154513219305685379e+04 -3.809011356026117609e-03
1.154599150265685239e+04 -3.702794640450433709e-03
1.154685042665685251e+04 -3.152958808956695443e-03
1.154770896505685232e+04 -3.584826240024255838e-03
1.154856711785685366e+04 -3.455308001884091224e-03
1.154942488505685287e+04 -3.224708885955903433e-03
1.155028226665685361e+04 -3.333827722213040818e-03
1.155113926265685404e+04 -3.641893200199375954e-03
1.155199587305685236e+04 -3.563956510733399651e-03
1.155285209785685402e+04 -3.191056967429783259e-03
1.155370793705685355e+04 -2.676904440369702858e-03
1.155456339065685279e+04 -2.480888632025479365e-03
1.155541845865685355e+04 -2.489525688750177795e-03
1.155627314105685218e+04 -2.402393989363118404e-03
1.155712743785685416e+04 -2.131721355999528517e-03
1.155798134905685401e+04 -1.767586924642192484e-03
1.155883487465685357e+04 -1.687432725447476824e-03
1.155968801465685283e+04 -1.339455357959374628e-03
1.156054076905685361e+04 -2.140553245598522322e-03
1.156139313785685408e+04 -2.100952564741992868e-03
1.156224512105685426e+04 -2.125163786485496312e-03
1.156309671865685232e+04 -2.074575667273266533e-03
1.156394793065685371e+04 -2.362408376550434366e-03
1.156479875705685299e+04 -2.709166723635593119e-03
1.156564919785685379e+04 -1.998358902628465886e-03
1.156649925305685247e+04 -2.000005738437096205e-03
1.156734892265685266e+04 -1.889575525697631368e-03
1.156819820665685256e+04 -1.665936451281141602e-03
1.156904710505685398e+04 -1.800165525403047946e-03
1.156989561785685328e+04 -1.385748836040182844e-03
1.157074374505685410e+04 -8.692790621421489939e-04
1.157159148665685279e+04 -7.365518482645589662e-04
1.157243884265685301e+04 -9.180087743076660502e-04
1.157328581305685293e+04 -1.120652198315810148e-03
1.157413239785685255e+04 -1.298158483641944846e-03
1.157497859705685369e+04 -1.401161156935822787e-03
1.157582441065685271e+04 -1.914790980024680530e-03
1.157666983865685324e+04 -2.379453521981093889e-03
1.157751488105685348e+04 -2.535243845538364977e-03
1.157835953785685342e+04 -2.709257595250673910e-03
1.157920380905685306e+04 -3.377582608229664617e-03
1.158004769465685240e+04 -3.516942242305807695e-03
1.158089119465685326e+04 -3.922313541969717557e-03
1.158173430905685382e+04 -3.963779212415646444e-03
1.158257703785685226e+04 -4.713982302708375101e-03
1.158341938105685404e+04 -4.706574738368555361e-03
1.158426133865685370e+04 -5.034034173812416448e-03
1.158510291065685306e+04 -4.815426357540285827e-03
1.158594409705685393e+04 -5.029561268264533952e-03
1.158678489785685269e+04 -5.103743762646667168e-03
1.158762531305685297e+04 -5.430805321166173871e-03
1.158846534265685295e+04 -5.518634472330231043e-03
1.158930498665685263e+04 -5.568291181561942950e-03
1.159014424505685383e+04 -4.719197516048985290e-03
1.159098311785685291e+04 -4.101464294647196376e-03
1.159182160505685351e+04 -3.709363690916924177e-03
1.159265970665685381e+04 -2.933948566552855870e-03
1.159349742265685381e+04 -2.296684851193811841e-03
1.159433475305685351e+04 -2.188084475806119193e-03
1.159517169785685292e+04 -1.548620162817353034e-03
1.159600825705685384e+04 -1.018943920236321408e-03
1.159684443065685264e+04 -9.828202223125766853e-04
1.159768021865685296e+04 -8.584066740101841796e-04
1.159851562105685298e+04 -9.228459772755590257e-04
1.159935063785685270e+04 -7.115675052699045556e-04
1.160018526905685394e+04 -8.224249015521509524e-04
1.160101951465685306e+04 -1.527651290517954624e-03
1.160185337465685370e+04 -8.580880812476875206e-04
1.160268684905685222e+04 -1.327621120669409760e-03
1.160351993785685409e+04 -1.484907574538992274e-03
1.160435264105685383e+04 -1.997454450753418168e-03
1.160518495865685327e+04 -2.046619892222217071e-03
1.160601689065685241e+04 -1.562250124547354471e-03
1.160684843705685307e+04 -1.636668415493796463e-03
1.160767959785685343e+04 -1.926544567515172312e-03
1.160851037305685350e+04 -1.975304336268991160e-03
1.160934076265685326e+04 -2.065624962392523158e-03
1.161017076665685272e+04 -2.264257885545594307e-03
1.161100038505685370e+04 -2.167951086843354549e-03
1.161182961785685256e+04 -2.377449658661239060e-03
1.161265846505685295e+04 -2.734989411291998025e-03
1.161348692665685303e+04 -2.233797611467874204e-03
1.161431500265685281e+04 -2.806377063710175680e-03
1.161514269305685229e+04 -2.848607585645328202e-03
1.161596999785685330e+04 -3.058825124312797728e-03
1.161679691705685400e+04 -3.211045562457350271e-03
1.161762345065685258e+04 -2.854302104493004495e-03
1.161844959865685269e+04 -3.236527575741762752e-03
1.161927536105685249e+04 -2.861461760406187275e-03
1.162010073785685381e+04 -2.152885383233360626e-03
1.162092572905685302e+04 -2.076910594736776274e-03
1.162175033465685374e+04 -1.705242103469897406e-03
1.162257455465685234e+04 -1.593586323491616224e-03
1.162339838905685247e+04 -2.196453293698949396e-03
1.162422183785685411e+04 -1.687252251783235733e-03
1.162504490105685363e+04 -1.556047424048111151e-03
1.162586757865685286e+04 -2.153526175875664951e-03
1.162668987065685360e+04 -1.712706307302716948e-03
1.162751177705685222e+04 -1.819320884857067531e-03
1.162833329785685237e+04 -1.618713387015459750e-03
1.162915443305685403e+04 -1.346075928361861523e-03
1.162997518265685358e+04 -1.704502274150222589e-03
1.163079554665685282e+04 -8.439530911357237932e-04
1.163161552505685358e+04 -7.500421411487307507e-04
1.163243511785685405e+04 -5.604202399413124288e-04
1.163325432505685239e+04 -8.321163858874288223e-04
1.163407314665685408e+04 -7.904383971180839377e-04
1.163489158265685364e+04 -1.527323071255521584e-03
1.163570963305685291e+04 -2.113013384164889527e-03
1.163652729785685369e+04 -2.776144438173349955e-03
1.163734457705685418e+04 -2.750341288678139449e-03
1.163816147065685254e+04 -3.133600818470307428e-03
1.163897797865685243e+04 -3.105530103790977992e-03
1.163979410105685383e+04 -3.328916539168627186e-03
1.164060983785685312e+04 -4.044818524898577232e-03
1.164142518905685392e+04 -4.192485395220317546e-03
1.164224015465685261e+04 -4.290458712585445977e-03
1.164305473465685282e+04 -4.383371919060415935e-03
1.164386892905685272e+04 -4.225610625336375867e-03
1.164468273785685233e+04 -4.028527301102823727e-03
1.164549616105685345e+04 -3.475129453099558719e-03
1.164630919865685246e+04 -3.617390109628448522e-03
1.164712185065685298e+04 -3.286301823719922285e-03
1.164793411705685321e+04 -2.939926413096511249e-03
1.164874599785685314e+04 -2.876749211011384640e-03
1.164955749305685276e+04 -2.307559744070833852e-03
1.165036860265685391e+04 -1.918471487669158463e-03
1.165117932665685294e+04 -1.856094784646099369e-03
1.165198966505685348e+04 -1.499656996609032098e-03
1.165279961785685373e+04 -1.569084187008675576e-03
1.165360918505685368e+04 -1.901430246603692505e-03
1.165441836665685332e+04 -2.304563080712788807e-03
1.165522716265685267e+04 -2.475679987169888529e-03
1.165603557305685354e+04 -2.981966767401123507e-03
1.165684359785685410e+04 -2.384256660433530742e-03
1.165765123705685255e+04 -2.616733539410680612e-03
1.165845849065685252e+04 -3.065708557168893376e-03
1.165926535865685219e+04 -3.269959664574771750e-03
1.166007184105685337e+04 -3.118481507065256741e-03
1.166087793785685426e+04 -3.593679885165121986e-03
1.166168364905685303e+04 -3.135002228570354932e-03
1.166248897465685332e+04 -3.008996910601126513e-03
1.166329391465685330e+04 -2.033153632091288382e-03
1.166409846905685299e+04 -1.867374430687991551e-03
1.166490263785685420e+04 -1.262224347213366724e-03
