8020.6443,1.000069
8021.2362,0.999653
8021.6886,0.998266
8022.2459,0.998682
8022.7682,0.998405
8023.2206,0.997434
8023.604,0.998405
8023.9172,0.997434
8024.3356,0.999237
8024.6837,0.998682
8025.2062,0.999237
8025.4497,0.998266
8025.6932,0.997295
8025.8316,0.993965
8025.8654,0.990497
8025.8993,0.987168
8025.9679,0.983699
8026.0017,0.980231
8026.0345,0.973295
8026.0355,0.97333
8026.0684,0.969827
8026.1022,0.966358
8026.136,0.96289
8026.1688,0.955954
8026.1698,0.956046
8026.2026,0.952486
8026.2364,0.949017
8026.3051,0.945688
8026.4105,0.948879
8026.4812,0.952208
8026.517,0.955676
8026.5528,0.959145
8026.5887,0.962613
8026.6593,0.965942
8026.6603,0.966045
8026.6961,0.972879
8026.7319,0.976347
8026.8026,0.979815
8026.8733,0.983283
8026.9091,0.986751
8027.0145,0.990081
8027.0852,0.993549
8027.2254,0.99674
8027.6785,0.997988
8028.0272,0.999376
8028.445,0.999098
8028.9674,0.999098
8029.3859,1.00104
8029.8381,0.999237
8030.4298,0.998266
8030.9872,0.998821
8031.4742,0.996879
8031.7528,0.996879
8032.2753,0.997295
8032.6932,0.997295
8033.1805,0.996324
8033.703,0.996601
8034.1556,0.996046
8034.573,0.99452
8035.1301,0.993965
8035.6874,0.994243
8036.035,0.992023
8036.4522,0.989665
8036.6602,0.986335
8036.9728,0.983561
8037.251,0.981896
8037.5637,0.979399
8038.0855,0.977457
8038.3647,0.979676
8038.5746,0.982728
8038.7497,0.986058
8039.0987,0.988832
8039.6212,0.98911
8040.1087,0.988832
8040.4911,0.986335
8040.804,0.984671
8041.2575,0.987168
8041.8498,0.988139
8042.1641,0.991052
8042.6171,0.992023
8043,0.991468
8043.279,0.992717
8043.6973,0.994104
8044.0812,0.996879
8044.4992,0.997156
8044.9172,0.997572
8045.4393,0.996462
8045.8571,0.996324
8046.4146,0.997156
8046.7977,0.997156
8047.2503,0.996879
8047.6335,0.997017
8048.1215,0.998682
8048.6786,0.998405
8049.0269,0.998266
8049.4448,0.998266
8049.8622,0.996462
8050.2453,0.996601
8050.6282,0.996185
8051.0119,0.998266
8051.4651,0.999792
8051.9526,0.999376
8052.4748,0.998821
8053.032,0.99896
8053.4843,0.997434
8053.9373,0.998405
8054.4256,1.000624
